0xda10009cbd5d07dd0cecc66161fc93d7c9000da1->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f->0xda10009cbd5d07dd0cecc66161fc93d7c9000da1 | score=401.54 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x6c2c06790b3e3e3c38e12ee22f8183b37a13ee55->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=401.38 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=401.29 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xf97f4df75117a78c1a5a0dbb814af92458539fb4->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=400.6 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xf97f4df75117a78c1a5a0dbb814af92458539fb4->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.6 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=400.5 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.5 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x5575552988a3a80504bbaeb1311674fcfd40ad4b->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.44 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x5979d7b546e38e414f7e9822514be443a4800529->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.43 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xfea7a6a0b346362bf88a9e4a88416b77a57d6c2a->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.41 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x3e6648c5a70a150a88bce65f4ad4d506fe15d2af->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=400.39 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x3e6648c5a70a150a88bce65f4ad4d506fe15d2af->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.39 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x10393c20975cf177a3513071bc110f7962cd67da->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=400.38 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x10393c20975cf177a3513071bc110f7962cd67da->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.38 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x1622bf67e6e5747b81866fe0b85178a93c7f86e3->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.35 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=400.29 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'uniswapv3']
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b->0xda10009cbd5d07dd0cecc66161fc93d7c9000da1 | score=400.29 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x3082cc23568ea640225c2467653db90e9250aaa0->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=400.26 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xfa5ed56a203466cbbc2430a43c66b9d8723528e7->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.26 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x3082cc23568ea640225c2467653db90e9250aaa0->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.26 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x088cd8f5ef3652623c22d48b1605dcfe860cd704->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=400.25 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x088cd8f5ef3652623c22d48b1605dcfe860cd704->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=400.25 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x9623063377ad1b27544c965ccd7342f7ea7e88c7->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=400.24 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x1d987200df3b744cfa9c14f713f5334cb4bc4d5d->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=400.21 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x539bde0d7dbd336b79148aa742883198bbf60342->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.61 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x539bde0d7dbd336b79148aa742883198bbf60342->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.61 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xf97f4df75117a78c1a5a0dbb814af92458539fb4->0xda10009cbd5d07dd0cecc66161fc93d7c9000da1 | score=399.6 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xd4d42f0b6def4ce0383636770ef773390d85c61a->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.55 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xd4d42f0b6def4ce0383636770ef773390d85c61a->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.55 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xd4d42f0b6def4ce0383636770ef773390d85c61a->0xda10009cbd5d07dd0cecc66161fc93d7c9000da1 | score=399.55 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x5575552988a3a80504bbaeb1311674fcfd40ad4b->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.44 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xfea7a6a0b346362bf88a9e4a88416b77a57d6c2a->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.41 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xfa7f8980b0f1e64a2062791cc3b0871572f1f7f0->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.4 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x6c2c06790b3e3e3c38e12ee22f8183b37a13ee55->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.38 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2']
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x6c2c06790b3e3e3c38e12ee22f8183b37a13ee55->0xda10009cbd5d07dd0cecc66161fc93d7c9000da1 | score=399.38 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2']
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x10393c20975cf177a3513071bc110f7962cd67da->0xda10009cbd5d07dd0cecc66161fc93d7c9000da1 | score=399.38 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x6694340fc020c5e6b96567843da2df01b2ce1eb6->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.36 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x1622bf67e6e5747b81866fe0b85178a93c7f86e3->0xda10009cbd5d07dd0cecc66161fc93d7c9000da1 | score=399.35 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xde903e2712288a1da82942dddf2c20529565ac30->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.3 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x93b346b6bc2548da6a1e7d98e9a421b42541425b->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.29 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['camelot', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xfa5ed56a203466cbbc2430a43c66b9d8723528e7->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.26 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x088cd8f5ef3652623c22d48b1605dcfe860cd704->0xda10009cbd5d07dd0cecc66161fc93d7c9000da1 | score=399.25 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.24 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x9623063377ad1b27544c965ccd7342f7ea7e88c7->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.24 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x354a6da3fcde098f8389cad84b0182725c6c91de->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.22 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x354a6da3fcde098f8389cad84b0182725c6c91de->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.22 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x4cfa50b7ce747e2d61724fcac57f24b748ff2b2a->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.2 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x4cfa50b7ce747e2d61724fcac57f24b748ff2b2a->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.2 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xcafcd85d8ca7ad1e1c6f82f651fa15e33aefd07b->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.19 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x29c1ea5ed7af53094b1a79ef60d20641987c867e->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.18 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']/['camelot', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xf4fe727c855c2d395852ca43f645cab4b504af23->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.16 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0x0ae38f7e10a43b5b2fb064b42a2f4514cba909ef->0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9 | score=399.15 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['sushiswapv2']
0xff970a61a04b1ca14834a43f5de4533ebddb5cc8->0x82af49447d8a07e3bd95bd0d56f35241523fbab1->0xaf5db6e1cc585ca312e8c8f7c499033590cf5c98->0xff970a61a04b1ca14834a43f5de4533ebddb5cc8 | score=399.15 | dexes=['camelot', 'sushiswapv2', 'uniswapv2', 'uniswapv3']/['camelot', 'uniswapv3']/['camelot', 'sushiswapv2', 'uniswapv3']
